application_id,student_id,school_id,application_date,grade,status
APP015627,STU013538,SCH061,2025-08-15 00:00:00,Grade 11,Applied
APP015628,STU011856,SCH021,2025-07-23 00:00:00,Grade 8,Under Review
APP015629,STU000106,SCH039,2024-07-07 00:00:00,Grade 11,Under Review
APP015630,STU014376,SCH085,2022-01-25 00:00:00,Grade 7,Accepted
APP015631,STU014859,SCH028,2023-10-16 00:00:00,Grade 10,Under Review
APP015632,STU011018,SCH046,2025-09-03 00:00:00,Grade 9,Rejected
APP015633,STU010556,SCH028,2022-06-07 00:00:00,Grade 6,Under Review
APP015634,STU000787,SCH048,2025-11-06 00:00:00,Grade 10,Accepted
APP015635,STU007232,SCH100,2022-05-21 00:00:00,Grade 8,Accepted
APP015636,STU010405,SCH043,2022-12-07 00:00:00,Grade 11,Accepted
APP015637,STU002201,SCH051,2026-05-26 00:00:00,Grade 10,Applied
APP015638,STU024198,SCH079,2021-09-19 00:00:00,Grade 8,Accepted
APP015639,STU018533,SCH070,2023-11-17 00:00:00,Grade 10,Rejected
APP015640,STU001237,SCH010,2021-12-13 00:00:00,Grade 8,Accepted
APP015641,STU007778,SCH063,2025-09-24 00:00:00,Grade 8,Under Review
APP015642,STU005993,SCH013,2021-04-04 00:00:00,Grade 10,Accepted
APP015643,STU008017,SCH032,2024-09-17 00:00:00,Grade 8,Under Review
APP015644,STU015870,SCH068,2022-08-27 00:00:00,Grade 8,Rejected
APP015645,STU020180,SCH041,2022-03-22 00:00:00,Grade 10,Accepted
APP015646,STU021251,SCH042,2025-07-15 00:00:00,Grade 10,Accepted
APP015647,STU013743,SCH090,2024-07-24 00:00:00,Grade 9,Under Review
APP015648,STU013118,SCH049,2022-08-05 00:00:00,Grade 6,Accepted
APP015649,STU012413,SCH033,2023-01-13 00:00:00,Grade 10,Accepted
APP015650,STU003636,SCH095,2022-11-04 00:00:00,Grade 6,Applied
APP015651,STU022138,SCH019,2023-11-11 00:00:00,Grade 7,Applied
APP015652,STU022871,SCH041,2025-07-29 00:00:00,Grade 11,Under Review
APP015653,STU011434,SCH063,2022-11-01 00:00:00,Grade 6,Applied
APP015654,STU020018,SCH029,2025-05-24 00:00:00,Grade 10,Rejected
APP015655,STU002533,SCH032,2026-03-31 00:00:00,Grade 11,Under Review
APP015656,STU017178,SCH056,2022-11-25 00:00:00,Grade 8,Accepted
APP015657,STU014800,SCH002,2023-05-22 00:00:00,Grade 8,Under Review
APP015658,STU014746,SCH016,2026-05-30 00:00:00,Grade 11,Applied
APP015659,STU020240,SCH094,2023-05-23 00:00:00,Grade 7,Applied
APP015660,STU007576,SCH040,2021-04-21 00:00:00,Grade 9,Rejected
APP015661,STU023762,SCH028,2025-04-04 00:00:00,Grade 7,Rejected
APP015662,STU004834,SCH009,2022-07-13 00:00:00,Grade 7,Under Review
APP015663,STU007728,SCH052,2025-10-11 00:00:00,Grade 9,Under Review
APP015664,STU023948,SCH082,2026-03-20 00:00:00,Grade 6,Accepted
APP015665,STU017930,SCH027,2021-04-15 00:00:00,Grade 11,Accepted
APP015666,STU003972,SCH026,2021-05-01 00:00:00,Grade 10,Accepted
APP015667,STU001220,SCH075,2024-06-16 00:00:00,Grade 10,Applied
APP015668,STU020731,SCH051,2026-08-13 00:00:00,Grade 11,Applied
APP015669,STU003993,SCH065,2023-01-03 00:00:00,Grade 7,Rejected
APP015670,STU019541,SCH047,2021-05-12 00:00:00,Grade 7,Under Review
APP015671,STU001830,SCH079,2022-08-27 00:00:00,Grade 9,Applied
APP015672,STU005114,SCH026,2026-03-09 00:00:00,Grade 7,Accepted
APP015673,STU019480,SCH021,2022-05-07 00:00:00,Grade 7,Accepted
APP015674,STU018775,SCH035,2021-04-06 00:00:00,Grade 8,Applied
APP015675,STU014291,SCH095,2023-08-01 00:00:00,Grade 8,Rejected
APP015676,STU014065,SCH027,2022-11-18 00:00:00,Grade 10,Applied
APP015677,STU019179,SCH085,2021-09-02 00:00:00,Grade 8,Under Review
APP015678,STU023046,SCH038,2021-02-21 00:00:00,Grade 9,Accepted
APP015679,STU020322,SCH005,2026-01-13 00:00:00,Grade 6,Under Review
APP015680,STU005564,SCH067,2026-08-20 00:00:00,Grade 10,Applied
APP015681,STU018019,SCH023,2021-01-21 00:00:00,Grade 10,Accepted
APP015682,STU008151,SCH028,2023-05-10 00:00:00,Grade 6,Accepted
APP015683,STU015216,SCH059,2022-03-26 00:00:00,Grade 8,Applied
APP015684,STU002702,SCH019,2022-04-22 00:00:00,Grade 8,Rejected
APP015685,STU004867,SCH057,2021-10-23 00:00:00,Grade 8,Applied
APP015686,STU008708,SCH067,2024-04-11 00:00:00,Grade 8,Under Review
APP015687,STU021852,SCH008,2021-03-12 00:00:00,Grade 11,Accepted
APP015688,STU001745,SCH058,2022-07-26 00:00:00,Grade 10,Rejected
APP015689,STU017193,SCH073,2026-07-23 00:00:00,Grade 6,Under Review
APP015690,STU012207,SCH022,2021-03-12 00:00:00,Grade 9,Rejected
APP015691,STU012469,SCH061,2023-01-22 00:00:00,Grade 6,Accepted
APP015692,STU020989,SCH002,2025-10-02 00:00:00,Grade 11,Applied
APP015693,STU011748,SCH036,2021-04-14 00:00:00,Grade 11,Applied
APP015694,STU008566,SCH024,2024-03-04 00:00:00,Grade 6,Applied
APP015695,STU020853,SCH077,2026-09-08 00:00:00,Grade 6,Applied
APP015696,STU001603,SCH012,2023-08-14 00:00:00,Grade 10,Applied
APP015697,STU020681,SCH039,2023-01-30 00:00:00,Grade 6,Applied
APP015698,STU013373,SCH074,2022-10-10 00:00:00,Grade 6,Accepted
APP015699,STU023196,SCH071,2021-11-05 00:00:00,Grade 8,Rejected
APP015700,STU013873,SCH069,2021-12-10 00:00:00,Grade 11,Applied
APP015701,STU021668,SCH012,2021-08-19 00:00:00,Grade 9,Accepted
APP015702,STU017790,SCH010,2023-08-08 00:00:00,Grade 8,Applied
APP015703,STU016245,SCH008,2023-08-08 00:00:00,Grade 9,Accepted
APP015704,STU010755,SCH088,2022-09-22 00:00:00,Grade 6,Applied
APP015705,STU003092,SCH090,2024-09-05 00:00:00,Grade 8,Applied
APP015706,STU010201,SCH029,2025-08-04 00:00:00,Grade 6,Accepted
APP015707,STU008632,SCH100,2026-01-26 00:00:00,Grade 8,Applied
APP015708,STU017966,SCH056,2024-05-25 00:00:00,Grade 9,Accepted
APP015709,STU019437,SCH066,2023-10-08 00:00:00,Grade 6,Rejected
APP015710,STU012716,SCH098,2024-08-07 00:00:00,Grade 11,Accepted
APP015711,STU023048,SCH032,2024-04-25 00:00:00,Grade 7,Applied
APP015712,STU011002,SCH060,2022-04-28 00:00:00,Grade 8,Under Review
APP015713,STU019099,SCH064,2021-04-02 00:00:00,Grade 7,Accepted
APP015714,STU024748,SCH090,2022-05-19 00:00:00,Grade 9,Applied
APP015715,STU012950,SCH086,2021-12-10 00:00:00,Grade 7,Applied
APP015716,STU014254,SCH001,2024-09-02 00:00:00,Grade 6,Applied
APP015717,STU013828,SCH068,2024-03-01 00:00:00,Grade 7,Accepted
APP015718,STU015326,SCH024,2026-03-17 00:00:00,Grade 8,Applied
APP015719,STU001565,SCH021,2023-03-12 00:00:00,Grade 7,Applied
APP015720,STU006043,SCH039,2024-09-20 00:00:00,Grade 9,Accepted
APP015721,STU008557,SCH077,2026-05-17 00:00:00,Grade 10,Accepted
APP015722,STU019316,SCH078,2026-05-07 00:00:00,Grade 10,Accepted
APP015723,STU019198,SCH043,2021-12-25 00:00:00,Grade 11,Accepted
APP015724,STU017077,SCH085,2024-04-24 00:00:00,Grade 11,Accepted
APP015725,STU009251,SCH038,2023-08-09 00:00:00,Grade 9,Applied
APP015726,STU007597,SCH021,2021-10-01 00:00:00,Grade 7,Rejected
APP015727,STU021574,SCH021,2026-07-25 00:00:00,Grade 11,Accepted
APP015728,STU018898,SCH005,2024-11-29 00:00:00,Grade 6,Accepted
APP015729,STU024920,SCH063,2025-08-18 00:00:00,Grade 9,Applied
APP015730,STU020402,SCH034,2022-02-18 00:00:00,Grade 9,Applied
APP015731,STU020323,SCH079,2025-11-04 00:00:00,Grade 10,Accepted
APP015732,STU023839,SCH019,2025-05-24 00:00:00,Grade 8,Under Review
APP015733,STU011131,SCH008,2024-11-17 00:00:00,Grade 9,Applied
APP015734,STU021710,SCH034,2022-01-05 00:00:00,Grade 9,Accepted
APP015735,STU017639,SCH091,2026-04-14 00:00:00,Grade 7,Rejected
APP015736,STU013204,SCH068,2021-07-07 00:00:00,Grade 10,Accepted
APP015737,STU021092,SCH037,2024-03-17 00:00:00,Grade 11,Applied
APP015738,STU013427,SCH032,2023-11-29 00:00:00,Grade 7,Accepted
APP015739,STU021771,SCH011,2023-07-30 00:00:00,Grade 10,Applied
APP015740,STU013011,SCH083,2023-04-16 00:00:00,Grade 6,Rejected
APP015741,STU002830,SCH061,2022-07-22 00:00:00,Grade 8,Applied
APP015742,STU004502,SCH020,2025-08-31 00:00:00,Grade 8,Accepted
APP015743,STU008521,SCH084,2024-07-02 00:00:00,Grade 6,Applied
APP015744,STU021576,SCH023,2023-09-17 00:00:00,Grade 11,Accepted
APP015745,STU014368,SCH061,2025-10-18 00:00:00,Grade 8,Accepted
APP015746,STU002735,SCH084,2024-03-21 00:00:00,Grade 10,Applied
APP015747,STU009259,SCH065,2024-12-23 00:00:00,Grade 8,Applied
APP015748,STU011164,SCH059,2022-06-19 00:00:00,Grade 6,Accepted
APP015749,STU012604,SCH004,2022-07-23 00:00:00,Grade 6,Rejected
APP015750,STU024809,SCH081,2023-04-07 00:00:00,Grade 6,Applied
APP015751,STU003101,SCH080,2022-07-05 00:00:00,Grade 11,Applied
APP015752,STU015765,SCH018,2021-12-31 00:00:00,Grade 7,Accepted
APP015753,STU011449,SCH068,2025-10-21 00:00:00,Grade 11,Accepted
APP015754,STU014061,SCH075,2021-05-13 00:00:00,Grade 10,Under Review
APP015755,STU005016,SCH016,2024-10-27 00:00:00,Grade 7,Under Review
APP015756,STU017861,SCH082,2023-01-30 00:00:00,Grade 11,Under Review
APP015757,STU007385,SCH052,2021-10-27 00:00:00,Grade 6,Applied
APP015758,STU010339,SCH021,2026-01-17 00:00:00,Grade 8,Accepted
APP015759,STU020408,SCH082,2024-04-06 00:00:00,Grade 10,Applied
APP015760,STU015566,SCH078,2023-08-25 00:00:00,Grade 9,Under Review
APP015761,STU017103,SCH042,2023-09-25 00:00:00,Grade 6,Accepted
APP015762,STU024349,SCH082,2021-05-30 00:00:00,Grade 10,Applied
APP015763,STU012142,SCH022,2021-09-03 00:00:00,Grade 10,Accepted
APP015764,STU018608,SCH088,2025-03-24 00:00:00,Grade 9,Applied
APP015765,STU000086,SCH076,2021-09-06 00:00:00,Grade 10,Accepted
APP015766,STU021792,SCH001,2023-10-19 00:00:00,Grade 10,Under Review
APP015767,STU003952,SCH022,2026-08-23 00:00:00,Grade 8,Under Review
APP015768,STU018185,SCH086,2021-10-29 00:00:00,Grade 11,Applied
APP015769,STU020943,SCH031,2022-07-11 00:00:00,Grade 9,Accepted
APP015770,STU023272,SCH094,2023-02-14 00:00:00,Grade 10,Applied
APP015771,STU022711,SCH004,2026-03-24 00:00:00,Grade 11,Applied
APP015772,STU000983,SCH035,2023-12-13 00:00:00,Grade 8,Applied
APP015773,STU000559,SCH072,2023-05-11 00:00:00,Grade 9,Accepted
APP015774,STU021753,SCH067,2026-04-25 00:00:00,Grade 9,Applied
APP015775,STU019587,SCH034,2025-03-07 00:00:00,Grade 8,Accepted
APP015776,STU022445,SCH044,2026-06-27 00:00:00,Grade 11,Applied
APP015777,STU010758,SCH067,2022-07-28 00:00:00,Grade 7,Applied
APP015778,STU014964,SCH077,2021-11-06 00:00:00,Grade 6,Applied
APP015779,STU014078,SCH017,2021-05-16 00:00:00,Grade 6,Accepted
APP015780,STU019245,SCH090,2021-09-04 00:00:00,Grade 9,Applied
APP015781,STU016955,SCH068,2021-06-22 00:00:00,Grade 8,Under Review
APP015782,STU008629,SCH089,2021-09-21 00:00:00,Grade 9,Applied
APP015783,STU000441,SCH069,2021-11-07 00:00:00,Grade 11,Accepted
APP015784,STU012748,SCH019,2021-02-03 00:00:00,Grade 6,Under Review
APP015785,STU000970,SCH064,2024-06-18 00:00:00,Grade 9,Accepted
APP015786,STU006332,SCH069,2022-08-12 00:00:00,Grade 9,Rejected
APP015787,STU012142,SCH081,2025-07-07 00:00:00,Grade 10,Accepted
APP015788,STU014502,SCH008,2025-07-16 00:00:00,Grade 7,Applied
APP015789,STU011054,SCH022,2024-10-09 00:00:00,Grade 11,Accepted
APP015790,STU020930,SCH079,2024-02-29 00:00:00,Grade 9,Applied
APP015791,STU008899,SCH024,2022-02-05 00:00:00,Grade 10,Rejected
APP015792,STU021694,SCH004,2026-02-01 00:00:00,Grade 9,Accepted
APP015793,STU015902,SCH044,2023-04-22 00:00:00,Grade 10,Accepted
APP015794,STU020585,SCH087,2021-07-23 00:00:00,Grade 11,Rejected
APP015795,STU011153,SCH014,2024-07-25 00:00:00,Grade 9,Applied
APP015796,STU006943,SCH025,2023-06-15 00:00:00,Grade 10,Applied
APP015797,STU016073,SCH089,2023-09-04 00:00:00,Grade 11,Accepted
APP015798,STU014111,SCH100,2021-05-30 00:00:00,Grade 9,Accepted
APP015799,STU024722,SCH079,2023-04-04 00:00:00,Grade 9,Applied
APP015800,STU006159,SCH091,2024-12-05 00:00:00,Grade 9,Applied
APP015801,STU001489,SCH085,2023-09-09 00:00:00,Grade 8,Applied
APP015802,STU016934,SCH026,2021-12-09 00:00:00,Grade 8,Applied
APP015803,STU008489,SCH013,2024-07-09 00:00:00,Grade 6,Rejected
APP015804,STU023467,SCH071,2022-02-18 00:00:00,Grade 11,Accepted
APP015805,STU001727,SCH027,2026-05-04 00:00:00,Grade 9,Under Review
APP015806,STU007442,SCH096,2026-05-21 00:00:00,Grade 6,Applied
APP015807,STU011248,SCH079,2022-02-01 00:00:00,Grade 11,Applied
APP015808,STU013647,SCH047,2022-08-05 00:00:00,Grade 7,Under Review
APP015809,STU019461,SCH019,2025-07-29 00:00:00,Grade 6,Applied
APP015810,STU018733,SCH033,2026-05-02 00:00:00,Grade 11,Accepted
APP015811,STU013275,SCH045,2025-10-27 00:00:00,Grade 8,Applied
APP015812,STU015271,SCH068,2022-05-01 00:00:00,Grade 7,Accepted
APP015813,STU009562,SCH023,2025-05-04 00:00:00,Grade 10,Accepted
APP015814,STU024849,SCH023,2021-10-06 00:00:00,Grade 8,Applied
APP015815,STU003320,SCH081,2025-12-18 00:00:00,Grade 6,Applied
APP015816,STU010232,SCH066,2021-07-08 00:00:00,Grade 10,Applied
APP015817,STU021643,SCH032,2023-04-10 00:00:00,Grade 11,Applied
APP015818,STU024640,SCH072,2023-05-28 00:00:00,Grade 8,Rejected
APP015819,STU003130,SCH048,2022-01-16 00:00:00,Grade 11,Applied
APP015820,STU007326,SCH052,2025-05-29 00:00:00,Grade 6,Accepted
APP015821,STU024977,SCH088,2021-04-17 00:00:00,Grade 9,Accepted
APP015822,STU015191,SCH090,2024-04-28 00:00:00,Grade 9,Accepted
APP015823,STU009004,SCH041,2024-09-08 00:00:00,Grade 8,Accepted
APP015824,STU008705,SCH083,2021-12-13 00:00:00,Grade 10,Rejected
APP015825,STU000225,SCH080,2023-06-16 00:00:00,Grade 7,Applied
APP015826,STU018157,SCH079,2023-01-11 00:00:00,Grade 8,Applied
APP015827,STU019530,SCH058,2021-02-11 00:00:00,Grade 11,Applied
APP015828,STU006659,SCH052,2024-10-17 00:00:00,Grade 6,Accepted
APP015829,STU016376,SCH025,2022-11-16 00:00:00,Grade 6,Applied
APP015830,STU020033,SCH013,2025-03-28 00:00:00,Grade 11,Under Review
APP015831,STU013049,SCH092,2023-09-16 00:00:00,Grade 10,Applied
APP015832,STU020649,SCH031,2024-03-30 00:00:00,Grade 6,Accepted
APP015833,STU011909,SCH014,2024-10-05 00:00:00,Grade 10,Under Review
APP015834,STU007429,SCH083,2021-08-16 00:00:00,Grade 9,Accepted
APP015835,STU019471,SCH034,2024-08-31 00:00:00,Grade 11,Accepted
APP015836,STU011357,SCH001,2021-11-02 00:00:00,Grade 7,Under Review
APP015837,STU015980,SCH072,2021-09-07 00:00:00,Grade 8,Under Review
APP015838,STU024125,SCH083,2022-11-10 00:00:00,Grade 9,Accepted
APP015839,STU023783,SCH048,2026-04-02 00:00:00,Grade 7,Applied
APP015840,STU019832,SCH015,2021-04-15 00:00:00,Grade 8,Applied
APP015841,STU014717,SCH009,2023-03-03 00:00:00,Grade 11,Applied
APP015842,STU021520,SCH017,2026-04-24 00:00:00,Grade 10,Applied
APP015843,STU017499,SCH056,2021-05-09 00:00:00,Grade 6,Accepted
APP015844,STU009378,SCH054,2022-05-20 00:00:00,Grade 6,Applied
APP015845,STU002023,SCH016,2025-08-06 00:00:00,Grade 8,Under Review
APP015846,STU017710,SCH019,2024-05-08 00:00:00,Grade 9,Rejected
APP015847,STU018338,SCH043,2022-06-01 00:00:00,Grade 7,Rejected
APP015848,STU001946,SCH023,2025-08-22 00:00:00,Grade 6,Applied
APP015849,STU017776,SCH056,2025-01-20 00:00:00,Grade 10,Accepted
APP015850,STU002883,SCH087,2022-10-01 00:00:00,Grade 8,Accepted
APP015851,STU011935,SCH045,2023-09-18 00:00:00,Grade 9,Accepted
APP015852,STU015564,SCH040,2022-11-27 00:00:00,Grade 8,Applied
APP015853,STU021583,SCH094,2023-02-10 00:00:00,Grade 7,Accepted
APP015854,STU001522,SCH099,2022-06-01 00:00:00,Grade 9,Accepted
APP015855,STU021295,SCH099,2021-04-14 00:00:00,Grade 9,Under Review
APP015856,STU019230,SCH068,2025-06-26 00:00:00,Grade 6,Rejected
APP015857,STU016802,SCH090,2024-03-16 00:00:00,Grade 8,Accepted
APP015858,STU015379,SCH036,2022-05-04 00:00:00,Grade 9,Under Review
APP015859,STU013196,SCH024,2022-02-20 00:00:00,Grade 6,Accepted
APP015860,STU004577,SCH074,2021-10-30 00:00:00,Grade 8,Accepted
APP015861,STU001097,SCH042,2022-09-12 00:00:00,Grade 6,Accepted
APP015862,STU000218,SCH044,2023-07-28 00:00:00,Grade 8,Applied
APP015863,STU001422,SCH077,2024-12-24 00:00:00,Grade 7,Applied
APP015864,STU015079,SCH015,2026-05-21 00:00:00,Grade 8,Accepted
APP015865,STU001966,SCH090,2021-05-04 00:00:00,Grade 11,Rejected
APP015866,STU018334,SCH066,2025-06-17 00:00:00,Grade 11,Rejected
APP015867,STU005462,SCH079,2024-04-19 00:00:00,Grade 9,Applied
APP015868,STU012257,SCH055,2025-11-03 00:00:00,Grade 11,Applied
APP015869,STU004650,SCH071,2022-02-15 00:00:00,Grade 10,Accepted
APP015870,STU007314,SCH094,2021-02-22 00:00:00,Grade 8,Accepted
APP015871,STU000583,SCH048,2025-01-07 00:00:00,Grade 11,Accepted
APP015872,STU005938,SCH042,2026-08-09 00:00:00,Grade 6,Accepted
APP015873,STU011315,SCH078,2021-11-18 00:00:00,Grade 7,Applied
APP015874,STU012924,SCH082,2025-04-17 00:00:00,Grade 9,Applied
APP015875,STU023919,SCH008,2025-07-24 00:00:00,Grade 10,Applied
APP015876,STU006233,SCH062,2022-05-06 00:00:00,Grade 6,Accepted
APP015877,STU007421,SCH062,2024-01-21 00:00:00,Grade 11,Accepted
APP015878,STU009803,SCH047,2022-12-19 00:00:00,Grade 10,Rejected
APP015879,STU006147,SCH041,2024-11-25 00:00:00,Grade 10,Under Review
APP015880,STU019309,SCH067,2023-05-03 00:00:00,Grade 10,Accepted
APP015881,STU000676,SCH074,2026-01-05 00:00:00,Grade 10,Applied
APP015882,STU006772,SCH093,2026-01-30 00:00:00,Grade 7,Accepted
APP015883,STU010739,SCH082,2022-06-15 00:00:00,Grade 10,Accepted
APP015884,STU013251,SCH062,2024-12-07 00:00:00,Grade 7,Rejected
APP015885,STU006793,SCH057,2024-03-27 00:00:00,Grade 6,Accepted
APP015886,STU001135,SCH059,2022-05-01 00:00:00,Grade 10,Applied
APP015887,STU000980,SCH093,2023-10-22 00:00:00,Grade 9,Applied
APP015888,STU005961,SCH097,2021-12-04 00:00:00,Grade 8,Accepted
APP015889,STU002725,SCH031,2023-12-25 00:00:00,Grade 9,Rejected
APP015890,STU004152,SCH097,2022-09-05 00:00:00,Grade 6,Rejected
APP015891,STU001009,SCH025,2022-02-12 00:00:00,Grade 11,Accepted
APP015892,STU002157,SCH035,2024-03-01 00:00:00,Grade 7,Applied
APP015893,STU022860,SCH037,2022-02-24 00:00:00,Grade 8,Applied
APP015894,STU012066,SCH069,2025-04-28 00:00:00,Grade 8,Applied
APP015895,STU015073,SCH048,2025-08-22 00:00:00,Grade 9,Applied
APP015896,STU018354,SCH095,2022-11-30 00:00:00,Grade 8,Applied
APP015897,STU015384,SCH078,2024-06-30 00:00:00,Grade 7,Applied
APP015898,STU007934,SCH066,2023-08-29 00:00:00,Grade 6,Accepted
APP015899,STU002837,SCH002,2022-12-23 00:00:00,Grade 10,Rejected
APP015900,STU023530,SCH064,2024-07-02 00:00:00,Grade 9,Rejected
APP015901,STU006867,SCH087,2023-06-12 00:00:00,Grade 6,Rejected
APP015902,STU005699,SCH083,2021-05-18 00:00:00,Grade 11,Accepted
APP015903,STU007600,SCH092,2023-12-22 00:00:00,Grade 9,Applied
APP015904,STU005414,SCH041,2022-01-04 00:00:00,Grade 10,Under Review
APP015905,STU003224,SCH054,2026-06-16 00:00:00,Grade 7,Accepted
APP015906,STU022852,SCH054,2023-05-16 00:00:00,Grade 6,Applied
APP015907,STU012726,SCH001,2024-07-30 00:00:00,Grade 7,Accepted
APP015908,STU020398,SCH009,2021-04-26 00:00:00,Grade 8,Under Review
APP015909,STU014541,SCH053,2025-03-17 00:00:00,Grade 6,Accepted
APP015910,STU020335,SCH042,2025-08-05 00:00:00,Grade 7,Under Review
APP015911,STU003420,SCH089,2021-11-22 00:00:00,Grade 6,Under Review
APP015912,STU008198,SCH057,2024-03-05 00:00:00,Grade 10,Accepted
APP015913,STU013655,SCH017,2021-12-18 00:00:00,Grade 11,Applied
APP015914,STU003947,SCH006,2025-09-28 00:00:00,Grade 11,Under Review
APP015915,STU001031,SCH054,2024-07-18 00:00:00,Grade 9,Accepted
APP015916,STU001248,SCH041,2025-11-05 00:00:00,Grade 11,Rejected
APP015917,STU021577,SCH041,2022-01-21 00:00:00,Grade 11,Accepted
APP015918,STU007689,SCH051,2023-06-04 00:00:00,Grade 6,Applied
APP015919,STU009990,SCH061,2023-01-01 00:00:00,Grade 10,Applied
APP015920,STU000693,SCH017,2024-02-22 00:00:00,Grade 8,Applied
APP015921,STU022029,SCH077,2023-05-29 00:00:00,Grade 8,Under Review
APP015922,STU016427,SCH084,2023-04-18 00:00:00,Grade 7,Rejected
APP015923,STU010479,SCH022,2025-01-18 00:00:00,Grade 9,Applied
APP015924,STU000316,SCH097,2022-06-01 00:00:00,Grade 7,Accepted
APP015925,STU013949,SCH083,2023-04-30 00:00:00,Grade 7,Applied
APP015926,STU021936,SCH027,2025-01-29 00:00:00,Grade 10,Rejected
APP015927,STU020405,SCH039,2023-09-06 00:00:00,Grade 11,Accepted
APP015928,STU024564,SCH013,2023-12-08 00:00:00,Grade 11,Under Review
APP015929,STU016233,SCH021,2024-01-08 00:00:00,Grade 9,Under Review
APP015930,STU005748,SCH004,2026-05-14 00:00:00,Grade 10,Applied
APP015931,STU022474,SCH008,2022-05-16 00:00:00,Grade 6,Accepted
APP015932,STU022579,SCH015,2024-08-26 00:00:00,Grade 8,Under Review
APP015933,STU022518,SCH011,2026-03-24 00:00:00,Grade 6,Under Review
APP015934,STU000495,SCH038,2024-02-16 00:00:00,Grade 11,Accepted
APP015935,STU016132,SCH019,2023-04-15 00:00:00,Grade 10,Under Review
APP015936,STU001798,SCH049,2022-05-02 00:00:00,Grade 9,Applied
APP015937,STU016675,SCH085,2025-05-02 00:00:00,Grade 10,Accepted
APP015938,STU019819,SCH020,2022-11-17 00:00:00,Grade 8,Under Review
APP015939,STU002125,SCH086,2024-09-07 00:00:00,Grade 11,Applied
APP015940,STU005212,SCH047,2025-08-08 00:00:00,Grade 6,Accepted
APP015941,STU023465,SCH073,2025-07-05 00:00:00,Grade 9,Accepted
APP015942,STU004263,SCH090,2022-11-25 00:00:00,Grade 7,Applied
APP015943,STU008087,SCH034,2023-04-14 00:00:00,Grade 8,Applied
APP015944,STU008432,SCH091,2025-07-26 00:00:00,Grade 6,Accepted
APP015945,STU008032,SCH091,2023-12-10 00:00:00,Grade 8,Under Review
APP015946,STU002421,SCH041,2021-10-09 00:00:00,Grade 6,Applied
APP015947,STU000479,SCH028,2022-05-23 00:00:00,Grade 8,Accepted
APP015948,STU023691,SCH072,2024-11-09 00:00:00,Grade 6,Applied
APP015949,STU003810,SCH054,2022-11-22 00:00:00,Grade 9,Applied
APP015950,STU021849,SCH050,2024-06-22 00:00:00,Grade 9,Applied
