enrollment_id,student_id,school_id,enrolled_at,status,fee_amount
ENR005240,STU000356,SCH044,2024-05-18 00:00:00,Enrolled,132546
ENR005241,STU000200,SCH047,2023-11-27 00:00:00,Enrolled,206811
ENR005242,STU000115,SCH055,2023-11-04 00:00:00,Enrolled,133908
ENR005243,STU011938,SCH011,2025-01-06 00:00:00,Enrolled,149240
ENR005244,STU016014,SCH016,2023-10-07 00:00:00,Enrolled,193152
ENR005245,STU001073,SCH079,2024-03-17 00:00:00,Enrolled,210426
ENR005246,STU006432,SCH080,2023-08-12 00:00:00,Enrolled,200679
ENR005247,STU006849,SCH069,2021-12-18 00:00:00,Enrolled,101303
ENR005248,STU001453,SCH009,2021-09-05 00:00:00,Withdrawn,239675
ENR005249,STU009132,SCH027,2023-12-15 00:00:00,Withdrawn,83121
ENR005250,STU020550,SCH031,2024-05-25 00:00:00,Enrolled,157447
ENR005251,STU011306,SCH072,2024-07-13 00:00:00,Enrolled,46950
ENR005252,STU006199,SCH012,2021-08-25 00:00:00,Enrolled,57437
ENR005253,STU004032,SCH091,2023-06-24 00:00:00,Enrolled,165093
ENR005254,STU003291,SCH051,2024-02-24 00:00:00,Enrolled,214497
ENR005255,STU008372,SCH004,2023-03-16 00:00:00,Enrolled,227752
ENR005256,STU013513,SCH014,2021-12-21 00:00:00,Enrolled,207468
ENR005257,STU019927,SCH033,2022-12-26 00:00:00,Enrolled,163757
ENR005258,STU015227,SCH080,2024-03-14 00:00:00,Enrolled,78934
ENR005259,STU018613,SCH038,2021-11-01 00:00:00,Enrolled,54730
ENR005260,STU023144,SCH021,2024-12-23 00:00:00,Enrolled,63587
ENR005261,STU007176,SCH006,2025-09-16 00:00:00,Enrolled,218368
ENR005262,STU001500,SCH033,2024-06-22 00:00:00,Enrolled,238762
ENR005263,STU007523,SCH036,2024-10-29 00:00:00,Enrolled,91633
ENR005264,STU001073,SCH099,2025-02-13 00:00:00,Enrolled,88158
ENR005265,STU018728,SCH068,2021-09-12 00:00:00,Enrolled,140781
ENR005266,STU005540,SCH020,2021-06-30 00:00:00,Enrolled,234543
ENR005267,STU007140,SCH081,2021-03-30 00:00:00,Enrolled,127140
ENR005268,STU010496,SCH057,2022-05-06 00:00:00,Enrolled,165227
ENR005269,STU017617,SCH067,2022-04-25 00:00:00,Enrolled,98073
ENR005270,STU016734,SCH055,2025-09-27 00:00:00,Enrolled,87581
ENR005271,STU017930,SCH027,2021-05-29 00:00:00,Enrolled,117399
ENR005272,STU014072,SCH075,2025-05-10 00:00:00,Enrolled,114908
ENR005273,STU017288,SCH083,2023-08-15 00:00:00,Enrolled,183226
ENR005274,STU013264,SCH085,2025-12-28 00:00:00,Enrolled,48335
ENR005275,STU007503,SCH096,2024-05-28 00:00:00,Enrolled,110624
ENR005276,STU004564,SCH056,2023-03-18 00:00:00,Enrolled,231718
ENR005277,STU004194,SCH090,2022-06-11 00:00:00,Enrolled,180056
ENR005278,STU012113,SCH097,2023-11-17 00:00:00,Enrolled,158260
ENR005279,STU000831,SCH034,2022-02-04 00:00:00,Enrolled,196517
ENR005280,STU023031,SCH036,2026-09-19 00:00:00,Enrolled,114665
ENR005281,STU014232,SCH081,2023-07-13 00:00:00,Enrolled,234694
ENR005282,STU007645,SCH049,2023-11-25 00:00:00,Enrolled,201921
ENR005283,STU018457,SCH044,2023-11-26 00:00:00,Enrolled,118141
ENR005284,STU013795,SCH019,2023-04-30 00:00:00,Enrolled,138246
ENR005285,STU001276,SCH002,2023-01-01 00:00:00,Enrolled,201865
ENR005286,STU020648,SCH073,2021-07-27 00:00:00,Enrolled,177501
ENR005287,STU017501,SCH041,2024-02-06 00:00:00,Enrolled,94463
ENR005288,STU017113,SCH023,2023-09-26 00:00:00,Enrolled,163934
ENR005289,STU005723,SCH078,2022-04-05 00:00:00,Enrolled,181989
ENR005290,STU004287,SCH033,2024-02-09 00:00:00,Enrolled,112875
ENR005291,STU002518,SCH069,2026-08-22 00:00:00,Enrolled,190855
ENR005292,STU008099,SCH030,2022-08-13 00:00:00,Enrolled,230729
ENR005293,STU004883,SCH035,2021-03-11 00:00:00,Withdrawn,107864
ENR005294,STU017539,SCH028,2022-08-29 00:00:00,Withdrawn,47816
ENR005295,STU022036,SCH045,2022-05-25 00:00:00,Enrolled,59126
ENR005296,STU005485,SCH011,2023-01-26 00:00:00,Enrolled,128919
ENR005297,STU021751,SCH100,2022-01-07 00:00:00,Enrolled,154675
ENR005298,STU005937,SCH085,2024-12-22 00:00:00,Enrolled,159221
ENR005299,STU005704,SCH096,2025-09-13 00:00:00,Enrolled,96994
ENR005300,STU007205,SCH082,2024-04-20 00:00:00,Enrolled,167878
ENR005301,STU023819,SCH023,2023-07-13 00:00:00,Enrolled,214381
ENR005302,STU004864,SCH042,2022-03-09 00:00:00,Withdrawn,127435
ENR005303,STU012930,SCH031,2026-05-07 00:00:00,Enrolled,47824
ENR005304,STU018529,SCH067,2021-11-22 00:00:00,Enrolled,243942
ENR005305,STU024437,SCH036,2025-05-27 00:00:00,Enrolled,85083
ENR005306,STU006540,SCH034,2021-04-18 00:00:00,Enrolled,117656
ENR005307,STU022062,SCH003,2021-12-17 00:00:00,Enrolled,97967
ENR005308,STU004069,SCH024,2026-04-16 00:00:00,Enrolled,126532
ENR005309,STU017409,SCH004,2026-08-27 00:00:00,Enrolled,133726
ENR005310,STU020811,SCH064,2023-06-17 00:00:00,Withdrawn,213077
ENR005311,STU011298,SCH100,2024-06-08 00:00:00,Enrolled,218721
ENR005312,STU000691,SCH052,2023-08-11 00:00:00,Withdrawn,239747
ENR005313,STU018908,SCH018,2025-03-09 00:00:00,Enrolled,248701
ENR005314,STU009656,SCH071,2021-09-16 00:00:00,Enrolled,105739
ENR005315,STU010311,SCH055,2026-08-03 00:00:00,Enrolled,240680
ENR005316,STU005863,SCH087,2024-11-11 00:00:00,Enrolled,84143
ENR005317,STU001421,SCH063,2024-10-22 00:00:00,Enrolled,195813
ENR005318,STU023702,SCH064,2022-12-29 00:00:00,Enrolled,89089
ENR005319,STU020993,SCH004,2023-08-14 00:00:00,Enrolled,245847
ENR005320,STU011794,SCH009,2024-09-18 00:00:00,Enrolled,74688
ENR005321,STU015610,SCH098,2022-09-24 00:00:00,Enrolled,138941
ENR005322,STU013695,SCH054,2025-12-26 00:00:00,Enrolled,137964
ENR005323,STU008295,SCH084,2024-02-14 00:00:00,Enrolled,108535
ENR005324,STU013192,SCH089,2021-12-07 00:00:00,Enrolled,119490
ENR005325,STU017648,SCH047,2023-12-14 00:00:00,Enrolled,118178
ENR005326,STU017998,SCH071,2025-03-09 00:00:00,Enrolled,191042
ENR005327,STU006483,SCH051,2025-07-06 00:00:00,Enrolled,49124
ENR005328,STU003629,SCH043,2022-09-24 00:00:00,Enrolled,184140
ENR005329,STU004835,SCH090,2024-06-26 00:00:00,Enrolled,207525
ENR005330,STU012934,SCH096,2023-04-22 00:00:00,Enrolled,204838
ENR005331,STU010208,SCH024,2026-10-14 00:00:00,Enrolled,230374
ENR005332,STU005509,SCH029,2026-03-10 00:00:00,Enrolled,145665
ENR005333,STU002141,SCH043,2021-10-19 00:00:00,Enrolled,190365
ENR005334,STU019484,SCH057,2026-03-14 00:00:00,Enrolled,131845
ENR005335,STU014634,SCH036,2023-12-31 00:00:00,Enrolled,135924
ENR005336,STU010439,SCH094,2025-05-24 00:00:00,Enrolled,147640
ENR005337,STU017802,SCH059,2026-05-14 00:00:00,Enrolled,248842
ENR005338,STU005812,SCH052,2025-02-14 00:00:00,Enrolled,165027
ENR005339,STU011074,SCH033,2022-02-02 00:00:00,Enrolled,182101
ENR005340,STU002674,SCH025,2026-08-22 00:00:00,Enrolled,51503
ENR005341,STU003245,SCH095,2023-10-18 00:00:00,Enrolled,107806
ENR005342,STU004728,SCH055,2025-12-18 00:00:00,Enrolled,140905
ENR005343,STU013592,SCH027,2022-01-24 00:00:00,Enrolled,227876
ENR005344,STU016364,SCH041,2026-04-29 00:00:00,Enrolled,125737
ENR005345,STU002109,SCH041,2022-02-26 00:00:00,Enrolled,68008
ENR005346,STU009429,SCH034,2023-04-28 00:00:00,Enrolled,197667
ENR005347,STU017849,SCH061,2026-06-07 00:00:00,Enrolled,106376
ENR005348,STU024012,SCH014,2024-06-20 00:00:00,Enrolled,246647
ENR005349,STU019959,SCH048,2022-10-17 00:00:00,Enrolled,147073
ENR005350,STU023785,SCH030,2021-08-17 00:00:00,Enrolled,80907
ENR005351,STU006444,SCH095,2025-03-31 00:00:00,Enrolled,108322
ENR005352,STU010302,SCH039,2024-02-10 00:00:00,Enrolled,147518
ENR005353,STU013494,SCH048,2023-02-16 00:00:00,Enrolled,163312
ENR005354,STU017561,SCH083,2023-11-02 00:00:00,Enrolled,64279
ENR005355,STU024481,SCH066,2024-10-29 00:00:00,Enrolled,68720
ENR005356,STU014349,SCH024,2022-06-03 00:00:00,Enrolled,98119
ENR005357,STU021887,SCH064,2024-09-15 00:00:00,Enrolled,70930
ENR005358,STU000431,SCH078,2024-10-06 00:00:00,Enrolled,237931
ENR005359,STU006604,SCH051,2021-05-18 00:00:00,Enrolled,236059
ENR005360,STU017769,SCH032,2021-11-14 00:00:00,Enrolled,114776
ENR005361,STU011463,SCH076,2022-03-15 00:00:00,Enrolled,83837
ENR005362,STU021878,SCH061,2023-05-01 00:00:00,Enrolled,71127
ENR005363,STU015625,SCH006,2022-02-07 00:00:00,Enrolled,120863
ENR005364,STU000094,SCH025,2023-07-05 00:00:00,Enrolled,225604
ENR005365,STU002777,SCH067,2021-10-09 00:00:00,Enrolled,226219
ENR005366,STU007731,SCH001,2021-10-14 00:00:00,Enrolled,245571
ENR005367,STU022358,SCH076,2025-09-24 00:00:00,Enrolled,147972
ENR005368,STU011568,SCH006,2021-11-01 00:00:00,Enrolled,167445
ENR005369,STU010100,SCH059,2025-04-30 00:00:00,Enrolled,134494
ENR005370,STU007126,SCH052,2022-07-29 00:00:00,Enrolled,206598
ENR005371,STU006154,SCH079,2021-09-08 00:00:00,Enrolled,52041
ENR005372,STU006239,SCH058,2024-09-29 00:00:00,Enrolled,104991
ENR005373,STU018702,SCH029,2023-09-20 00:00:00,Enrolled,59546
ENR005374,STU022897,SCH098,2025-04-07 00:00:00,Enrolled,139758
ENR005375,STU004384,SCH031,2025-02-23 00:00:00,Enrolled,65048
ENR005376,STU024547,SCH003,2025-12-25 00:00:00,Enrolled,152279
ENR005377,STU018187,SCH094,2023-12-01 00:00:00,Withdrawn,95363
ENR005378,STU001347,SCH061,2022-08-30 00:00:00,Enrolled,62255
ENR005379,STU005139,SCH057,2021-05-10 00:00:00,Enrolled,92407
ENR005380,STU017538,SCH013,2026-02-28 00:00:00,Enrolled,138593
ENR005381,STU017513,SCH097,2023-08-28 00:00:00,Enrolled,208712
ENR005382,STU014239,SCH008,2022-03-22 00:00:00,Enrolled,188769
ENR005383,STU001380,SCH004,2022-11-27 00:00:00,Enrolled,134282
ENR005384,STU013861,SCH072,2023-05-11 00:00:00,Enrolled,228205
ENR005385,STU004454,SCH094,2022-06-26 00:00:00,Enrolled,146569
ENR005386,STU022577,SCH051,2022-02-17 00:00:00,Enrolled,126462
ENR005387,STU007520,SCH087,2026-02-26 00:00:00,Enrolled,176327
ENR005388,STU007068,SCH034,2025-04-08 00:00:00,Withdrawn,133469
ENR005389,STU021904,SCH014,2025-05-11 00:00:00,Enrolled,140627
ENR005390,STU002755,SCH044,2023-12-07 00:00:00,Enrolled,166567
ENR005391,STU007603,SCH097,2025-09-11 00:00:00,Enrolled,120768
ENR005392,STU010211,SCH040,2022-05-14 00:00:00,Enrolled,77460
ENR005393,STU004171,SCH037,2026-02-16 00:00:00,Enrolled,59717
ENR005394,STU009615,SCH029,2024-03-21 00:00:00,Enrolled,124603
ENR005395,STU006625,SCH021,2022-10-25 00:00:00,Enrolled,239236
ENR005396,STU020037,SCH096,2025-03-19 00:00:00,Enrolled,93969
ENR005397,STU003047,SCH067,2026-05-16 00:00:00,Withdrawn,190863
ENR005398,STU003252,SCH004,2022-08-15 00:00:00,Enrolled,234033
ENR005399,STU024992,SCH048,2021-10-23 00:00:00,Withdrawn,97243
ENR005400,STU012878,SCH072,2025-11-14 00:00:00,Enrolled,193315
ENR005401,STU014250,SCH099,2024-09-23 00:00:00,Enrolled,111170
ENR005402,STU005961,SCH046,2021-06-20 00:00:00,Enrolled,211675
ENR005403,STU021899,SCH028,2025-02-12 00:00:00,Enrolled,205621
ENR005404,STU014494,SCH058,2022-04-05 00:00:00,Enrolled,145753
ENR005405,STU012937,SCH027,2024-11-23 00:00:00,Enrolled,132624
ENR005406,STU002832,SCH088,2023-11-10 00:00:00,Withdrawn,133496
ENR005407,STU018662,SCH067,2024-06-19 00:00:00,Withdrawn,138646
ENR005408,STU003158,SCH030,2022-11-25 00:00:00,Enrolled,212713
ENR005409,STU018672,SCH025,2024-05-15 00:00:00,Enrolled,204057
ENR005410,STU023321,SCH093,2026-09-23 00:00:00,Enrolled,155028
ENR005411,STU009813,SCH021,2023-06-05 00:00:00,Enrolled,126555
ENR005412,STU013140,SCH058,2025-11-26 00:00:00,Enrolled,222150
ENR005413,STU006208,SCH082,2026-09-05 00:00:00,Enrolled,71132
ENR005414,STU020309,SCH085,2023-04-28 00:00:00,Enrolled,222547
ENR005415,STU018348,SCH013,2025-02-18 00:00:00,Enrolled,247614
ENR005416,STU011550,SCH024,2023-03-24 00:00:00,Enrolled,76771
ENR005417,STU014782,SCH062,2024-07-16 00:00:00,Enrolled,98791
ENR005418,STU019519,SCH051,2023-11-09 00:00:00,Enrolled,83964
ENR005419,STU024501,SCH085,2024-08-29 00:00:00,Enrolled,85069
ENR005420,STU022111,SCH070,2021-12-01 00:00:00,Enrolled,89637
ENR005421,STU011891,SCH030,2022-10-13 00:00:00,Enrolled,240752
ENR005422,STU009967,SCH073,2022-02-26 00:00:00,Enrolled,135275
ENR005423,STU004101,SCH084,2023-02-05 00:00:00,Enrolled,187655
ENR005424,STU002594,SCH043,2021-08-16 00:00:00,Enrolled,225062
ENR005425,STU023642,SCH041,2026-09-17 00:00:00,Withdrawn,64910
ENR005426,STU020115,SCH022,2022-03-23 00:00:00,Enrolled,49244
ENR005427,STU014386,SCH097,2025-09-13 00:00:00,Enrolled,82457
ENR005428,STU024015,SCH055,2024-12-13 00:00:00,Enrolled,132065
ENR005429,STU024125,SCH083,2022-12-30 00:00:00,Enrolled,188004
ENR005430,STU017393,SCH075,2023-01-25 00:00:00,Enrolled,167317
ENR005431,STU007595,SCH074,2025-06-26 00:00:00,Enrolled,67508
ENR005432,STU016223,SCH065,2021-04-04 00:00:00,Enrolled,207806
ENR005433,STU012472,SCH044,2024-08-19 00:00:00,Enrolled,167398
ENR005434,STU018772,SCH059,2025-03-07 00:00:00,Enrolled,209222
ENR005435,STU018931,SCH012,2023-07-19 00:00:00,Enrolled,167483
ENR005436,STU022352,SCH085,2025-09-14 00:00:00,Withdrawn,149947
ENR005437,STU013067,SCH084,2024-03-15 00:00:00,Enrolled,227986
ENR005438,STU018995,SCH050,2023-08-19 00:00:00,Enrolled,139697
ENR005439,STU024343,SCH063,2025-03-04 00:00:00,Enrolled,135750
ENR005440,STU010616,SCH099,2025-01-08 00:00:00,Enrolled,185056
ENR005441,STU010730,SCH046,2023-06-12 00:00:00,Enrolled,223973
ENR005442,STU016116,SCH039,2023-03-19 00:00:00,Enrolled,196075
ENR005443,STU012713,SCH053,2021-11-04 00:00:00,Enrolled,126148
ENR005444,STU002095,SCH097,2023-09-25 00:00:00,Enrolled,208751
ENR005445,STU019406,SCH038,2024-02-16 00:00:00,Enrolled,117813
ENR005446,STU012678,SCH082,2024-08-10 00:00:00,Enrolled,231875
ENR005447,STU014072,SCH080,2022-05-10 00:00:00,Enrolled,66382
ENR005448,STU018988,SCH038,2021-06-27 00:00:00,Enrolled,88507
ENR005449,STU021094,SCH093,2026-08-14 00:00:00,Enrolled,125716
ENR005450,STU005699,SCH075,2026-09-19 00:00:00,Enrolled,150628
ENR005451,STU013072,SCH027,2024-10-02 00:00:00,Enrolled,162380
ENR005452,STU019012,SCH073,2025-01-02 00:00:00,Enrolled,217552
ENR005453,STU011585,SCH081,2026-08-29 00:00:00,Enrolled,198331
ENR005454,STU019594,SCH089,2024-01-09 00:00:00,Enrolled,118185
ENR005455,STU015400,SCH040,2023-09-25 00:00:00,Enrolled,46274
ENR005456,STU024923,SCH033,2024-06-23 00:00:00,Enrolled,91936
ENR005457,STU015988,SCH042,2024-03-31 00:00:00,Enrolled,199479
ENR005458,STU010757,SCH072,2025-05-15 00:00:00,Enrolled,215489
ENR005459,STU022127,SCH004,2024-05-27 00:00:00,Enrolled,154306
ENR005460,STU021655,SCH088,2023-03-21 00:00:00,Enrolled,247339
ENR005461,STU019963,SCH053,2026-08-20 00:00:00,Enrolled,193932
ENR005462,STU015591,SCH073,2023-09-19 00:00:00,Enrolled,89544
ENR005463,STU024999,SCH006,2023-08-24 00:00:00,Enrolled,68462
ENR005464,STU000260,SCH065,2024-04-25 00:00:00,Enrolled,57386
ENR005465,STU002360,SCH075,2024-07-14 00:00:00,Enrolled,182959
ENR005466,STU012701,SCH018,2022-12-10 00:00:00,Enrolled,227816
ENR005467,STU018521,SCH085,2025-06-25 00:00:00,Enrolled,153614
ENR005468,STU020113,SCH043,2022-07-29 00:00:00,Withdrawn,100962
ENR005469,STU021574,SCH075,2025-05-29 00:00:00,Enrolled,239841
ENR005470,STU013632,SCH052,2023-10-26 00:00:00,Enrolled,175923
ENR005471,STU021120,SCH051,2026-04-22 00:00:00,Enrolled,161037
ENR005472,STU000862,SCH032,2025-11-19 00:00:00,Enrolled,124639
ENR005473,STU010742,SCH016,2025-08-22 00:00:00,Enrolled,72308
ENR005474,STU000084,SCH083,2024-04-23 00:00:00,Enrolled,195794
ENR005475,STU018165,SCH073,2022-12-01 00:00:00,Enrolled,92138
ENR005476,STU001404,SCH034,2022-08-20 00:00:00,Enrolled,196442
ENR005477,STU022121,SCH076,2025-03-17 00:00:00,Enrolled,179597
ENR005478,STU005629,SCH051,2022-10-24 00:00:00,Enrolled,122671
ENR005479,STU000489,SCH029,2024-09-09 00:00:00,Enrolled,121256
ENR005480,STU003458,SCH033,2022-07-28 00:00:00,Enrolled,165169
ENR005481,STU013800,SCH014,2021-07-22 00:00:00,Enrolled,157563
ENR005482,STU018903,SCH033,2024-05-11 00:00:00,Enrolled,226741
ENR005483,STU011835,SCH060,2021-10-02 00:00:00,Enrolled,46072
ENR005484,STU009687,SCH051,2024-02-07 00:00:00,Enrolled,160709
ENR005485,STU012249,SCH055,2024-04-16 00:00:00,Enrolled,184608
ENR005486,STU013425,SCH007,2024-12-01 00:00:00,Enrolled,54021
ENR005487,STU000978,SCH026,2025-09-05 00:00:00,Enrolled,91465
ENR005488,STU006532,SCH058,2025-05-16 00:00:00,Withdrawn,96787
ENR005489,STU000733,SCH096,2023-11-21 00:00:00,Enrolled,184759
ENR005490,STU020974,SCH083,2024-10-11 00:00:00,Enrolled,128928
ENR005491,STU015055,SCH044,2021-05-28 00:00:00,Enrolled,174126
ENR005492,STU008812,SCH073,2023-01-09 00:00:00,Enrolled,215095
ENR005493,STU023991,SCH094,2023-03-29 00:00:00,Enrolled,207295
ENR005494,STU004734,SCH006,2024-06-16 00:00:00,Withdrawn,108138
ENR005495,STU003264,SCH004,2025-11-22 00:00:00,Enrolled,229210
ENR005496,STU015959,SCH014,2023-12-21 00:00:00,Enrolled,142608
ENR005497,STU003814,SCH028,2023-08-22 00:00:00,Enrolled,69688
ENR005498,STU024337,SCH071,2021-11-06 00:00:00,Enrolled,224327
ENR005499,STU008629,SCH008,2024-11-18 00:00:00,Enrolled,178546
ENR005500,STU018785,SCH042,2023-09-22 00:00:00,Enrolled,45735
ENR005501,STU020675,SCH045,2023-01-28 00:00:00,Enrolled,192299
ENR005502,STU000766,SCH034,2022-04-06 00:00:00,Enrolled,59062
ENR005503,STU020023,SCH007,2021-04-17 00:00:00,Enrolled,135065
ENR005504,STU007696,SCH074,2022-01-30 00:00:00,Enrolled,132064
ENR005505,STU018746,SCH073,2022-12-19 00:00:00,Enrolled,149499
ENR005506,STU006032,SCH088,2024-10-21 00:00:00,Withdrawn,117870
ENR005507,STU023634,SCH094,2022-01-31 00:00:00,Enrolled,199728
ENR005508,STU024622,SCH081,2021-11-11 00:00:00,Enrolled,125589
ENR005509,STU004416,SCH088,2023-11-04 00:00:00,Enrolled,102022
ENR005510,STU010274,SCH092,2026-03-03 00:00:00,Enrolled,116177
ENR005511,STU012390,SCH061,2025-09-22 00:00:00,Withdrawn,238444
ENR005512,STU009334,SCH059,2024-08-29 00:00:00,Enrolled,78664
ENR005513,STU020631,SCH048,2025-02-18 00:00:00,Enrolled,175017
ENR005514,STU015041,SCH045,2026-01-04 00:00:00,Withdrawn,153750
ENR005515,STU023060,SCH088,2024-12-29 00:00:00,Enrolled,109171
ENR005516,STU011330,SCH063,2026-06-11 00:00:00,Enrolled,223748
ENR005517,STU003853,SCH015,2023-11-24 00:00:00,Enrolled,79401
ENR005518,STU002061,SCH056,2023-01-14 00:00:00,Enrolled,127596
ENR005519,STU004035,SCH008,2021-11-30 00:00:00,Withdrawn,226792
ENR005520,STU003837,SCH066,2022-06-09 00:00:00,Enrolled,120192
ENR005521,STU016834,SCH021,2022-03-19 00:00:00,Enrolled,125088
ENR005522,STU002847,SCH078,2021-10-29 00:00:00,Enrolled,75258
ENR005523,STU004971,SCH075,2025-03-16 00:00:00,Enrolled,246749
ENR005524,STU008330,SCH078,2022-05-20 00:00:00,Enrolled,46191
ENR005525,STU010723,SCH042,2026-05-02 00:00:00,Enrolled,115865
ENR005526,STU017839,SCH067,2022-11-04 00:00:00,Withdrawn,120651
ENR005527,STU019801,SCH067,2025-07-06 00:00:00,Enrolled,130037
ENR005528,STU007040,SCH028,2023-02-21 00:00:00,Enrolled,158124
ENR005529,STU024955,SCH009,2026-03-10 00:00:00,Enrolled,182545
ENR005530,STU001227,SCH079,2025-05-05 00:00:00,Enrolled,175870
ENR005531,STU005407,SCH010,2024-02-27 00:00:00,Enrolled,168012
ENR005532,STU011347,SCH088,2021-10-10 00:00:00,Enrolled,244503
ENR005533,STU012747,SCH020,2024-02-11 00:00:00,Enrolled,172771
ENR005534,STU009622,SCH046,2024-01-15 00:00:00,Enrolled,182970
ENR005535,STU017157,SCH052,2024-08-07 00:00:00,Enrolled,120280
ENR005536,STU005947,SCH096,2023-09-08 00:00:00,Enrolled,249992
ENR005537,STU007846,SCH021,2025-01-03 00:00:00,Enrolled,130060
ENR005538,STU023055,SCH078,2025-11-01 00:00:00,Enrolled,118134
ENR005539,STU001671,SCH019,2026-07-31 00:00:00,Enrolled,178666
ENR005540,STU012996,SCH001,2026-09-11 00:00:00,Enrolled,182117
ENR005541,STU011614,SCH054,2023-05-30 00:00:00,Enrolled,228289
ENR005542,STU024458,SCH016,2026-05-12 00:00:00,Enrolled,156271
ENR005543,STU024292,SCH089,2026-02-10 00:00:00,Enrolled,215824
ENR005544,STU018876,SCH067,2021-10-08 00:00:00,Enrolled,136228
ENR005545,STU013800,SCH099,2025-02-21 00:00:00,Enrolled,200330
ENR005546,STU012519,SCH013,2025-04-21 00:00:00,Enrolled,97106
ENR005547,STU015120,SCH068,2025-10-15 00:00:00,Enrolled,114903
ENR005548,STU024018,SCH050,2024-03-20 00:00:00,Enrolled,203466
ENR005549,STU001983,SCH038,2023-09-13 00:00:00,Enrolled,79634
ENR005550,STU023710,SCH033,2022-05-03 00:00:00,Enrolled,232108
ENR005551,STU016124,SCH087,2026-03-05 00:00:00,Enrolled,165421
ENR005552,STU010924,SCH011,2026-07-20 00:00:00,Enrolled,167498
ENR005553,STU017222,SCH041,2024-03-11 00:00:00,Enrolled,209997
ENR005554,STU005608,SCH086,2026-05-16 00:00:00,Enrolled,177120
ENR005555,STU005781,SCH061,2024-10-08 00:00:00,Enrolled,152345
ENR005556,STU020032,SCH041,2022-10-19 00:00:00,Enrolled,77598
ENR005557,STU014199,SCH096,2022-10-06 00:00:00,Enrolled,150459
ENR005558,STU015252,SCH098,2022-07-14 00:00:00,Enrolled,204364
ENR005559,STU019877,SCH074,2022-04-28 00:00:00,Enrolled,220938
ENR005560,STU007303,SCH099,2026-01-21 00:00:00,Withdrawn,141124
ENR005561,STU021428,SCH046,2025-09-21 00:00:00,Enrolled,127020
ENR005562,STU006174,SCH049,2021-06-05 00:00:00,Enrolled,242965
ENR005563,STU010689,SCH057,2022-05-24 00:00:00,Enrolled,126741
ENR005564,STU007224,SCH088,2024-12-05 00:00:00,Enrolled,203774
ENR005565,STU009132,SCH057,2026-06-21 00:00:00,Enrolled,247100
ENR005566,STU017917,SCH025,2025-02-03 00:00:00,Enrolled,117304
ENR005567,STU006379,SCH094,2026-07-03 00:00:00,Enrolled,191257
ENR005568,STU001902,SCH049,2025-09-04 00:00:00,Enrolled,188027
ENR005569,STU008781,SCH004,2024-01-07 00:00:00,Enrolled,151280
ENR005570,STU006993,SCH095,2021-02-21 00:00:00,Enrolled,119811
ENR005571,STU015765,SCH018,2022-02-16 00:00:00,Withdrawn,174035
ENR005572,STU020483,SCH046,2026-08-30 00:00:00,Enrolled,203640
ENR005573,STU002286,SCH071,2021-04-28 00:00:00,Withdrawn,76365
ENR005574,STU003445,SCH100,2026-06-09 00:00:00,Enrolled,139712
ENR005575,STU022340,SCH094,2025-11-01 00:00:00,Enrolled,132305
ENR005576,STU012499,SCH059,2024-02-26 00:00:00,Enrolled,50574
ENR005577,STU016635,SCH033,2026-02-20 00:00:00,Enrolled,115190
ENR005578,STU010125,SCH040,2025-11-29 00:00:00,Enrolled,102141
